Id,Elevation,Aspect,Slope,H_Hydrology,V_Hydrology,H_Roadways,sh_9AM,sh_Noon,sh_3PM,H_Fire_Points,Cover_Type,Wilderness_Area,Soil_Type
220.0,2985.0,167.0,13.0,458.0,66.0,5571.0,230.0,244.0,144.0,3519.0,2.0,Wilderness1,Soil29
221.0,2539.0,23.0,17.0,90.0,15.0,488.0,207.0,201.0,125.0,3115.0,2.0,Wilderness1,Soil29
222.0,3001.0,260.0,8.0,720.0,134.0,5790.0,200.0,245.0,183.0,3903.0,2.0,Wilderness1,Soil29
223.0,2952.0,51.0,10.0,150.0,16.0,5123.0,225.0,218.0,126.0,2960.0,1.0,Wilderness1,Soil16
224.0,2962.0,211.0,13.0,255.0,43.0,5365.0,209.0,252.0,177.0,3337.0,2.0,Wilderness1,Soil29
225.0,3004.0,0.0,12.0,484.0,85.0,5068.0,202.0,217.0,152.0,5840.0,1.0,Wilderness1,Soil12
226.0,2727.0,45.0,4.0,124.0,21.0,2285.0,221.0,231.0,147.0,4245.0,2.0,Wilderness1,Soil12
227.0,3004.0,167.0,17.0,603.0,137.0,5798.0,232.0,244.0,137.0,4031.0,2.0,Wilderness1,Soil29
228.0,2886.0,22.0,8.0,285.0,31.0,3849.0,215.0,222.0,144.0,5557.0,2.0,Wilderness1,Soil29
229.0,3024.0,344.0,8.0,600.0,105.0,5201.0,203.0,227.0,163.0,5764.0,1.0,Wilderness1,Soil12
230.0,3034.0,187.0,14.0,335.0,148.0,6084.0,221.0,249.0,158.0,4921.0,2.0,Wilderness1,Soil30
231.0,2903.0,279.0,13.0,190.0,26.0,4179.0,184.0,241.0,197.0,5904.0,2.0,Wilderness1,Soil29
232.0,2926.0,245.0,4.0,30.0,7.0,5180.0,212.0,243.0,169.0,3331.0,1.0,Wilderness1,Soil23
233.0,2942.0,200.0,16.0,180.0,23.0,5276.0,212.0,252.0,170.0,3470.0,2.0,Wilderness1,Soil29
234.0,2991.0,54.0,13.0,495.0,65.0,4849.0,227.0,211.0,115.0,6214.0,2.0,Wilderness1,Soil12
235.0,2742.0,116.0,9.0,150.0,21.0,2475.0,236.0,231.0,126.0,4314.0,2.0,Wilderness1,Soil12
236.0,2606.0,356.0,18.0,67.0,26.0,911.0,188.0,205.0,152.0,3174.0,2.0,Wilderness1,Soil29
237.0,3244.0,326.0,5.0,750.0,53.0,3730.0,207.0,234.0,166.0,2460.0,1.0,Wilderness1,Soil23
238.0,3237.0,27.0,14.0,997.0,36.0,4002.0,213.0,210.0,130.0,2506.0,1.0,Wilderness1,Soil23
239.0,2616.0,359.0,24.0,42.0,15.0,977.0,176.0,187.0,142.0,3186.0,2.0,Wilderness1,Soil29
240.0,2913.0,16.0,11.0,457.0,58.0,3974.0,211.0,217.0,142.0,5568.0,2.0,Wilderness1,Soil29
241.0,2813.0,48.0,7.0,201.0,35.0,3018.0,223.0,225.0,137.0,4729.0,2.0,Wilderness1,Soil24
242.0,2530.0,149.0,1.0,319.0,51.0,234.0,221.0,238.0,154.0,2726.0,2.0,Wilderness1,Soil29
243.0,3260.0,45.0,7.0,503.0,69.0,3558.0,222.0,225.0,138.0,2531.0,1.0,Wilderness1,Soil40
244.0,3047.0,90.0,3.0,870.0,128.0,5484.0,224.0,234.0,146.0,5635.0,2.0,Wilderness1,Soil12
245.0,2955.0,60.0,20.0,201.0,33.0,4934.0,231.0,195.0,88.0,3248.0,1.0,Wilderness1,Soil29
246.0,2893.0,77.0,13.0,85.0,7.0,6012.0,236.0,215.0,107.0,4682.0,2.0,Wilderness1,Soil29
247.0,2965.0,38.0,24.0,247.0,49.0,4883.0,212.0,181.0,92.0,3315.0,1.0,Wilderness1,Soil29
248.0,3037.0,230.0,15.0,570.0,151.0,5985.0,196.0,252.0,191.0,5238.0,2.0,Wilderness1,Soil29
249.0,3027.0,152.0,10.0,792.0,108.0,5316.0,233.0,240.0,138.0,5912.0,2.0,Wilderness1,Soil12
250.0,2756.0,70.0,16.0,120.0,35.0,2501.0,235.0,208.0,100.0,4210.0,2.0,Wilderness1,Soil12
251.0,2939.0,325.0,6.0,510.0,62.0,4078.0,206.0,234.0,167.0,5584.0,2.0,Wilderness1,Soil20
252.0,3198.0,126.0,9.0,418.0,23.0,4200.0,235.0,234.0,130.0,2858.0,1.0,Wilderness1,Soil19
253.0,3195.0,90.0,7.0,362.0,20.0,4243.0,231.0,229.0,132.0,2880.0,1.0,Wilderness1,Soil23
254.0,2975.0,222.0,6.0,360.0,89.0,5719.0,213.0,245.0,169.0,4519.0,2.0,Wilderness1,Soil29
255.0,2890.0,84.0,13.0,30.0,4.0,5918.0,238.0,218.0,108.0,4761.0,2.0,Wilderness1,Soil30
256.0,3018.0,109.0,10.0,815.0,132.0,5833.0,238.0,229.0,121.0,5486.0,2.0,Wilderness1,Soil29
257.0,3011.0,85.0,5.0,842.0,85.0,5389.0,228.0,231.0,137.0,5975.0,2.0,Wilderness1,Soil12
258.0,3221.0,79.0,16.0,618.0,20.0,3968.0,239.0,210.0,96.0,2868.0,1.0,Wilderness1,Soil23
259.0,3004.0,135.0,7.0,811.0,78.0,5383.0,231.0,237.0,138.0,6017.0,2.0,Wilderness1,Soil29
260.0,2572.0,49.0,20.0,384.0,53.0,391.0,224.0,192.0,94.0,2509.0,2.0,Wilderness1,Soil29
261.0,3260.0,128.0,11.0,743.0,46.0,3824.0,238.0,233.0,124.0,2854.0,1.0,Wilderness1,Soil23
262.0,3168.0,25.0,4.0,30.0,0.0,4426.0,218.0,231.0,150.0,3180.0,1.0,Wilderness1,Soil20
263.0,2878.0,349.0,12.0,67.0,0.0,3489.0,198.0,220.0,161.0,4924.0,2.0,Wilderness1,Soil29
264.0,3198.0,9.0,8.0,301.0,23.0,4099.0,211.0,224.0,150.0,3076.0,1.0,Wilderness1,Soil19
265.0,2975.0,260.0,8.0,391.0,66.0,6071.0,200.0,245.0,183.0,5262.0,2.0,Wilderness1,Soil29
266.0,3178.0,38.0,10.0,0.0,0.0,4286.0,220.0,217.0,131.0,3248.0,1.0,Wilderness1,Soil29
267.0,2995.0,176.0,10.0,690.0,86.0,6068.0,226.0,246.0,152.0,5533.0,2.0,Wilderness1,Soil29
268.0,2913.0,144.0,8.0,210.0,20.0,5478.0,232.0,239.0,139.0,4733.0,2.0,Wilderness1,Soil30
269.0,2982.0,175.0,9.0,424.0,56.0,5267.0,225.0,245.0,153.0,6500.0,1.0,Wilderness1,Soil12
270.0,2945.0,209.0,12.0,362.0,36.0,5877.0,211.0,251.0,173.0,5354.0,2.0,Wilderness1,Soil29
271.0,2995.0,143.0,2.0,631.0,23.0,5459.0,223.0,238.0,151.0,6349.0,1.0,Wilderness1,Soil29
272.0,2942.0,0.0,3.0,0.0,0.0,4830.0,215.0,233.0,156.0,6062.0,2.0,Wilderness1,Soil20
273.0,2945.0,288.0,5.0,0.0,0.0,4801.0,205.0,239.0,173.0,6034.0,2.0,Wilderness1,Soil20
274.0,2959.0,288.0,8.0,120.0,14.0,4683.0,199.0,240.0,180.0,5920.0,2.0,Wilderness1,Soil12
275.0,2796.0,114.0,13.0,60.0,8.0,2599.0,242.0,226.0,111.0,3934.0,2.0,Wilderness1,Soil12
276.0,2785.0,315.0,2.0,60.0,-2.0,2486.0,214.0,237.0,161.0,3829.0,2.0,Wilderness1,Soil23
277.0,2784.0,325.0,17.0,153.0,33.0,1798.0,177.0,220.0,182.0,3198.0,2.0,Wilderness1,Soil30
278.0,2789.0,320.0,15.0,182.0,50.0,1771.0,181.0,225.0,183.0,3174.0,2.0,Wilderness1,Soil30
279.0,2922.0,162.0,19.0,240.0,22.0,5076.0,235.0,241.0,129.0,4536.0,2.0,Wilderness1,Soil30
280.0,3008.0,135.0,3.0,931.0,36.0,5727.0,224.0,238.0,150.0,6096.0,2.0,Wilderness1,Soil29
281.0,2978.0,73.0,10.0,323.0,49.0,5160.0,232.0,221.0,121.0,6368.0,2.0,Wilderness1,Soil29
282.0,2892.0,54.0,11.0,134.0,12.0,3178.0,226.0,217.0,123.0,4457.0,2.0,Wilderness1,Soil12
283.0,2521.0,45.0,10.0,42.0,2.0,408.0,223.0,218.0,129.0,2066.0,2.0,Wilderness1,Soil20
284.0,2985.0,72.0,7.0,497.0,13.0,5372.0,228.0,227.0,133.0,6482.0,1.0,Wilderness1,Soil29
285.0,3057.0,39.0,19.0,626.0,144.0,4435.0,217.0,196.0,107.0,3955.0,1.0,Wilderness1,Soil29
286.0,2829.0,78.0,9.0,60.0,8.0,2941.0,232.0,223.0,123.0,4187.0,2.0,Wilderness1,Soil23
287.0,3201.0,331.0,5.0,0.0,0.0,4002.0,208.0,234.0,164.0,3460.0,1.0,Wilderness1,Soil20
288.0,3136.0,329.0,13.0,789.0,-13.0,4228.0,187.0,223.0,175.0,3798.0,1.0,Wilderness1,Soil29
289.0,2548.0,355.0,14.0,60.0,7.0,551.0,197.0,215.0,155.0,2058.0,2.0,Wilderness1,Soil20
290.0,2962.0,89.0,9.0,42.0,3.0,4891.0,234.0,225.0,122.0,6046.0,2.0,Wilderness1,Soil12
291.0,2808.0,15.0,13.0,201.0,20.0,2431.0,208.0,213.0,141.0,3651.0,2.0,Wilderness1,Soil12
292.0,2749.0,87.0,12.0,516.0,43.0,1499.0,238.0,220.0,111.0,2797.0,2.0,Wilderness1,Soil12
293.0,3155.0,328.0,14.0,849.0,-19.0,4184.0,185.0,222.0,177.0,3871.0,1.0,Wilderness1,Soil29
294.0,2991.0,285.0,11.0,849.0,98.0,5939.0,189.0,240.0,191.0,6068.0,2.0,Wilderness1,Soil20
295.0,2968.0,108.0,5.0,306.0,49.0,4113.0,229.0,234.0,138.0,5265.0,2.0,Wilderness1,Soil12
296.0,2932.0,77.0,13.0,108.0,21.0,3911.0,236.0,216.0,108.0,5067.0,2.0,Wilderness1,Soil30
297.0,2808.0,356.0,7.0,153.0,3.0,2592.0,209.0,227.0,157.0,3757.0,2.0,Wilderness1,Soil23
298.0,2794.0,106.0,4.0,210.0,37.0,1888.0,227.0,234.0,142.0,3079.0,1.0,Wilderness1,Soil12
299.0,3080.0,24.0,17.0,659.0,167.0,4377.0,208.0,201.0,125.0,4176.0,1.0,Wilderness1,Soil29
300.0,2936.0,52.0,16.0,180.0,27.0,4656.0,227.0,203.0,105.0,4456.0,1.0,Wilderness1,Soil23
301.0,2913.0,261.0,10.0,313.0,10.0,5706.0,197.0,245.0,187.0,5517.0,2.0,Wilderness1,Soil29
302.0,2919.0,232.0,8.0,323.0,19.0,5728.0,207.0,248.0,178.0,5539.0,2.0,Wilderness1,Soil29
303.0,2978.0,257.0,6.0,85.0,13.0,4795.0,205.0,244.0,177.0,5905.0,2.0,Wilderness1,Soil12
304.0,2574.0,312.0,14.0,134.0,32.0,636.0,183.0,229.0,187.0,1924.0,2.0,Wilderness1,Soil30
305.0,3142.0,59.0,21.0,730.0,-32.0,4155.0,231.0,192.0,85.0,4070.0,1.0,Wilderness1,Soil29
306.0,2804.0,15.0,10.0,212.0,47.0,1917.0,211.0,219.0,144.0,3031.0,1.0,Wilderness1,Soil12
307.0,2595.0,9.0,14.0,42.0,19.0,799.0,204.0,212.0,144.0,2010.0,2.0,Wilderness1,Soil30
308.0,2929.0,232.0,8.0,366.0,33.0,5835.0,208.0,247.0,177.0,5776.0,2.0,Wilderness1,Soil29
309.0,3001.0,246.0,9.0,764.0,101.0,5961.0,201.0,247.0,184.0,6227.0,2.0,Wilderness1,Soil29
310.0,2813.0,94.0,7.0,371.0,56.0,1800.0,231.0,230.0,132.0,2872.0,2.0,Wilderness1,Soil30
311.0,2988.0,342.0,6.0,192.0,26.0,4805.0,208.0,231.0,162.0,5836.0,2.0,Wilderness1,Soil12
312.0,3175.0,59.0,18.0,612.0,0.0,4042.0,231.0,200.0,96.0,4184.0,1.0,Wilderness1,Soil23
313.0,2861.0,0.0,6.0,134.0,10.0,2980.0,211.0,228.0,155.0,3972.0,2.0,Wilderness1,Soil30
314.0,2804.0,61.0,7.0,362.0,10.0,1838.0,226.0,225.0,133.0,2825.0,2.0,Wilderness1,Soil30
315.0,3001.0,78.0,10.0,335.0,29.0,5320.0,234.0,221.0,118.0,6310.0,1.0,Wilderness1,Soil12
316.0,2914.0,141.0,9.0,277.0,18.0,3471.0,234.0,238.0,135.0,4430.0,2.0,Wilderness1,Soil12
317.0,2668.0,41.0,17.0,283.0,68.0,1276.0,219.0,200.0,110.0,2240.0,2.0,Wilderness1,Soil30
318.0,3185.0,129.0,12.0,481.0,10.0,3899.0,240.0,233.0,121.0,4273.0,1.0,Wilderness1,Soil29
319.0,2913.0,216.0,9.0,268.0,20.0,5715.0,211.0,249.0,173.0,5983.0,1.0,Wilderness1,Soil16
320.0,3168.0,72.0,5.0,418.0,-6.0,3855.0,226.0,230.0,138.0,4394.0,1.0,Wilderness1,Soil23
321.0,2955.0,30.0,9.0,30.0,3.0,4478.0,218.0,220.0,137.0,5370.0,2.0,Wilderness1,Soil20
322.0,2932.0,100.0,7.0,30.0,-6.0,4280.0,232.0,231.0,131.0,5166.0,2.0,Wilderness1,Soil19
323.0,3234.0,0.0,11.0,658.0,26.0,3589.0,204.0,220.0,153.0,4109.0,1.0,Wilderness1,Soil23
324.0,3201.0,53.0,7.0,488.0,26.0,3667.0,224.0,225.0,135.0,4255.0,1.0,Wilderness1,Soil29
325.0,2903.0,236.0,5.0,212.0,10.0,5656.0,211.0,244.0,171.0,6046.0,1.0,Wilderness1,Soil16
326.0,2874.0,352.0,2.0,400.0,19.0,2869.0,216.0,236.0,157.0,3653.0,2.0,Wilderness1,Soil29
327.0,2903.0,254.0,6.0,212.0,3.0,5689.0,206.0,244.0,176.0,6195.0,1.0,Wilderness1,Soil16
328.0,2800.0,45.0,12.0,0.0,0.0,2244.0,223.0,214.0,124.0,2958.0,1.0,Wilderness1,Soil20
329.0,3257.0,336.0,9.0,693.0,52.0,3443.0,199.0,227.0,167.0,4246.0,1.0,Wilderness1,Soil23
330.0,3188.0,278.0,5.0,210.0,13.0,3634.0,206.0,241.0,173.0,4526.0,1.0,Wilderness1,Soil29
331.0,2952.0,62.0,8.0,192.0,30.0,4487.0,227.0,223.0,130.0,5251.0,2.0,Wilderness1,Soil29
332.0,2932.0,237.0,16.0,342.0,36.0,5797.0,189.0,252.0,198.0,6409.0,1.0,Wilderness1,Soil29
333.0,3050.0,281.0,4.0,630.0,85.0,5540.0,209.0,240.0,169.0,6162.0,2.0,Wilderness1,Soil12
334.0,2955.0,285.0,11.0,212.0,19.0,4302.0,188.0,240.0,192.0,5057.0,2.0,Wilderness1,Soil29
335.0,2791.0,41.0,17.0,458.0,-18.0,1740.0,220.0,201.0,111.0,2294.0,2.0,Wilderness1,Soil12
336.0,3172.0,162.0,3.0,180.0,7.0,3632.0,222.0,240.0,153.0,4624.0,1.0,Wilderness1,Soil29
337.0,3116.0,69.0,14.0,297.0,-6.0,3870.0,234.0,212.0,107.0,4802.0,1.0,Wilderness1,Soil29
338.0,2895.0,51.0,10.0,162.0,0.0,3326.0,225.0,219.0,127.0,4002.0,2.0,Wilderness1,Soil12
339.0,3182.0,122.0,6.0,134.0,7.0,3510.0,230.0,235.0,138.0,4585.0,1.0,Wilderness1,Soil29
340.0,3024.0,81.0,9.0,218.0,49.0,4152.0,233.0,224.0,123.0,5114.0,2.0,Wilderness1,Soil29
341.0,2962.0,251.0,9.0,480.0,66.0,5863.0,201.0,246.0,183.0,6356.0,2.0,Wilderness1,Soil29
342.0,2978.0,27.0,4.0,192.0,13.0,4780.0,218.0,230.0,149.0,5502.0,2.0,Wilderness1,Soil12
343.0,2952.0,40.0,12.0,323.0,0.0,4558.0,221.0,213.0,124.0,5268.0,2.0,Wilderness1,Soil12
344.0,2945.0,348.0,13.0,255.0,32.0,3768.0,194.0,217.0,161.0,4425.0,2.0,Wilderness1,Soil12
345.0,3149.0,188.0,7.0,134.0,17.0,3718.0,221.0,245.0,159.0,4831.0,1.0,Wilderness1,Soil29
346.0,2833.0,150.0,15.0,242.0,23.0,1953.0,238.0,238.0,126.0,2407.0,1.0,Wilderness1,Soil30
347.0,3136.0,185.0,10.0,42.0,4.0,3623.0,222.0,248.0,158.0,4858.0,1.0,Wilderness1,Soil29
348.0,2851.0,49.0,13.0,268.0,46.0,2538.0,225.0,211.0,118.0,3037.0,2.0,Wilderness1,Soil29
349.0,2933.0,111.0,8.0,300.0,20.0,3644.0,234.0,231.0,129.0,4221.0,2.0,Wilderness1,Soil12
350.0,2810.0,110.0,6.0,421.0,0.0,1871.0,230.0,234.0,138.0,2178.0,1.0,Wilderness1,Soil12
351.0,3267.0,85.0,10.0,484.0,62.0,3194.0,235.0,223.0,119.0,4518.0,1.0,Wilderness1,Soil40
352.0,3188.0,30.0,16.0,85.0,13.0,3340.0,213.0,203.0,121.0,4753.0,1.0,Wilderness1,Soil29
353.0,2955.0,37.0,5.0,426.0,42.0,3905.0,220.0,229.0,145.0,4475.0,2.0,Wilderness1,Soil12
354.0,3001.0,276.0,9.0,752.0,103.0,5893.0,197.0,242.0,184.0,6012.0,2.0,Wilderness1,Soil29
355.0,3008.0,281.0,10.0,780.0,110.0,5864.0,194.0,241.0,187.0,5998.0,2.0,Wilderness1,Soil29
356.0,2942.0,28.0,5.0,391.0,29.0,3707.0,218.0,230.0,148.0,4228.0,2.0,Wilderness1,Soil12
357.0,2921.0,331.0,9.0,395.0,8.0,3516.0,200.0,230.0,169.0,4024.0,2.0,Wilderness1,Soil12
358.0,2985.0,315.0,5.0,361.0,20.0,5023.0,206.0,235.0,169.0,5570.0,2.0,Wilderness1,Soil12
359.0,2978.0,289.0,14.0,570.0,42.0,4480.0,179.0,238.0,198.0,5007.0,2.0,Wilderness1,Soil12
360.0,2889.0,51.0,20.0,362.0,66.0,2689.0,225.0,193.0,94.0,3049.0,2.0,Wilderness1,Soil29
361.0,2814.0,103.0,3.0,210.0,4.0,2145.0,225.0,235.0,145.0,2316.0,2.0,Wilderness1,Soil12
362.0,2938.0,127.0,9.0,408.0,107.0,2896.0,236.0,234.0,128.0,3239.0,2.0,Wilderness1,Soil12
363.0,2828.0,95.0,11.0,127.0,15.0,2467.0,238.0,224.0,116.0,2714.0,2.0,Wilderness1,Soil29
364.0,3146.0,95.0,12.0,240.0,-28.0,3287.0,239.0,222.0,112.0,5052.0,1.0,Wilderness1,Soil30
365.0,2977.0,94.0,8.0,466.0,12.0,4283.0,232.0,229.0,129.0,4676.0,2.0,Wilderness1,Soil12
366.0,3034.0,45.0,2.0,680.0,46.0,5544.0,220.0,234.0,151.0,5490.0,2.0,Wilderness1,Soil12
367.0,3083.0,61.0,19.0,192.0,-9.0,3320.0,232.0,197.0,90.0,5380.0,1.0,Wilderness1,Soil30
368.0,3044.0,23.0,5.0,210.0,-25.0,3481.0,217.0,228.0,148.0,5476.0,1.0,Wilderness1,Soil20
369.0,2982.0,90.0,8.0,242.0,-35.0,3695.0,232.0,228.0,129.0,5609.0,1.0,Wilderness1,Soil20
370.0,2901.0,176.0,15.0,256.0,49.0,3181.0,226.0,247.0,149.0,3360.0,2.0,Wilderness1,Soil30
371.0,2995.0,66.0,6.0,247.0,13.0,4770.0,227.0,227.0,135.0,5126.0,2.0,Wilderness1,Soil29
372.0,2528.0,151.0,6.0,108.0,4.0,598.0,228.0,240.0,145.0,390.0,2.0,Wilderness1,Soil23
373.0,3188.0,112.0,8.0,60.0,3.0,2880.0,235.0,231.0,128.0,5166.0,1.0,Wilderness1,Soil29
374.0,2939.0,243.0,24.0,400.0,41.0,5619.0,164.0,250.0,217.0,5753.0,2.0,Wilderness1,Soil29
375.0,3008.0,215.0,11.0,696.0,112.0,5880.0,209.0,251.0,176.0,5600.0,2.0,Wilderness1,Soil29
376.0,3021.0,238.0,9.0,815.0,125.0,5855.0,204.0,248.0,181.0,5543.0,2.0,Wilderness1,Soil29
377.0,2937.0,80.0,11.0,330.0,15.0,4094.0,234.0,221.0,118.0,4354.0,2.0,Wilderness1,Soil12
378.0,2844.0,317.0,10.0,67.0,20.0,2758.0,194.0,231.0,178.0,2724.0,2.0,Wilderness1,Soil29
379.0,2781.0,13.0,3.0,351.0,25.0,2148.0,216.0,233.0,154.0,1707.0,2.0,Wilderness1,Soil29
380.0,2945.0,252.0,18.0,421.0,47.0,5615.0,176.0,249.0,209.0,5686.0,2.0,Wilderness1,Soil29
381.0,2857.0,143.0,12.0,85.0,8.0,3111.0,238.0,237.0,127.0,3161.0,2.0,Wilderness1,Soil30
382.0,3021.0,53.0,7.0,258.0,-12.0,3544.0,224.0,224.0,134.0,5720.0,1.0,Wilderness1,Soil29
383.0,2919.0,141.0,3.0,192.0,3.0,3992.0,225.0,238.0,149.0,6047.0,1.0,Wilderness1,Soil29
384.0,2800.0,185.0,9.0,170.0,22.0,2382.0,222.0,246.0,158.0,2001.0,2.0,Wilderness1,Soil12
385.0,2773.0,151.0,18.0,350.0,119.0,1680.0,240.0,237.0,119.0,983.0,5.0,Wilderness1,Soil30
386.0,2759.0,144.0,17.0,300.0,105.0,1590.0,242.0,234.0,115.0,895.0,5.0,Wilderness1,Soil30
387.0,2714.0,117.0,20.0,242.0,93.0,1470.0,250.0,217.0,85.0,779.0,5.0,Wilderness1,Soil30
388.0,2671.0,109.0,26.0,175.0,55.0,1350.0,253.0,200.0,58.0,664.0,5.0,Wilderness1,Soil30
389.0,2975.0,126.0,9.0,120.0,3.0,4763.0,235.0,234.0,130.0,4928.0,2.0,Wilderness1,Soil29
390.0,2775.0,148.0,19.0,335.0,101.0,1770.0,242.0,234.0,113.0,1061.0,5.0,Wilderness1,Soil30
391.0,2746.0,149.0,18.0,268.0,92.0,1620.0,240.0,236.0,119.0,912.0,5.0,Wilderness1,Soil30
392.0,2743.0,148.0,19.0,255.0,89.0,1590.0,242.0,235.0,114.0,883.0,5.0,Wilderness1,Soil30
393.0,2717.0,108.0,16.0,201.0,79.0,1500.0,246.0,220.0,98.0,794.0,5.0,Wilderness1,Soil30
394.0,2751.0,136.0,14.0,277.0,77.0,1680.0,241.0,234.0,119.0,967.0,5.0,Wilderness1,Soil30
395.0,2739.0,131.0,14.0,242.0,75.0,1620.0,242.0,232.0,116.0,908.0,5.0,Wilderness1,Soil30
396.0,2733.0,133.0,16.0,228.0,79.0,1590.0,244.0,231.0,111.0,878.0,5.0,Wilderness1,Soil30
397.0,2716.0,117.0,15.0,175.0,62.0,1500.0,245.0,225.0,105.0,789.0,5.0,Wilderness1,Soil30
398.0,2611.0,99.0,14.0,30.0,2.0,1200.0,243.0,220.0,103.0,495.0,5.0,Wilderness1,Soil30
399.0,3073.0,123.0,11.0,0.0,0.0,3060.0,239.0,231.0,121.0,5654.0,1.0,Wilderness1,Soil29
400.0,3060.0,167.0,18.0,95.0,16.0,3251.0,232.0,244.0,136.0,5755.0,2.0,Wilderness1,Soil29
401.0,2899.0,120.0,8.0,162.0,19.0,3944.0,234.0,234.0,132.0,4034.0,2.0,Wilderness1,Soil12
402.0,2861.0,107.0,8.0,30.0,0.0,3434.0,234.0,231.0,129.0,3406.0,2.0,Wilderness1,Soil23
403.0,2853.0,351.0,3.0,0.0,0.0,3342.0,214.0,234.0,158.0,3287.0,2.0,Wilderness1,Soil23
404.0,2785.0,202.0,8.0,134.0,18.0,2429.0,217.0,247.0,165.0,1860.0,2.0,Wilderness1,Soil12
405.0,2723.0,127.0,16.0,190.0,69.0,1560.0,245.0,228.0,108.0,845.0,5.0,Wilderness1,Soil30
406.0,2656.0,110.0,23.0,85.0,35.0,1350.0,252.0,208.0,72.0,636.0,5.0,Wilderness1,Soil30
407.0,3064.0,194.0,10.0,30.0,4.0,3111.0,218.0,249.0,164.0,5721.0,1.0,Wilderness1,Soil20
408.0,3050.0,167.0,16.0,67.0,6.0,3229.0,231.0,244.0,140.0,5783.0,2.0,Wilderness1,Soil29
409.0,3004.0,141.0,13.0,124.0,3.0,3500.0,239.0,236.0,124.0,5934.0,2.0,Wilderness1,Soil29
410.0,2952.0,58.0,10.0,201.0,16.0,3736.0,228.0,218.0,123.0,6078.0,2.0,Wilderness1,Soil29
411.0,3034.0,68.0,12.0,362.0,43.0,5550.0,232.0,216.0,114.0,5100.0,1.0,Wilderness1,Soil29
412.0,2703.0,130.0,20.0,127.0,49.0,1500.0,248.0,225.0,97.0,780.0,5.0,Wilderness1,Soil30
413.0,2685.0,128.0,23.0,95.0,31.0,1440.0,251.0,218.0,81.0,722.0,5.0,Wilderness1,Soil30
414.0,2661.0,119.0,25.0,67.0,23.0,1380.0,253.0,210.0,70.0,663.0,5.0,Wilderness1,Soil30
415.0,3057.0,101.0,4.0,0.0,0.0,3069.0,226.0,234.0,144.0,5740.0,1.0,Wilderness1,Soil20
416.0,3050.0,139.0,13.0,30.0,-3.0,3127.0,240.0,235.0,123.0,5770.0,1.0,Wilderness1,Soil20
417.0,3060.0,342.0,5.0,495.0,69.0,5700.0,209.0,232.0,161.0,5139.0,1.0,Wilderness1,Soil12
418.0,2945.0,49.0,14.0,0.0,0.0,4671.0,225.0,208.0,114.0,4737.0,1.0,Wilderness1,Soil23
419.0,2704.0,123.0,18.0,124.0,40.0,1530.0,247.0,224.0,99.0,797.0,5.0,Wilderness1,Soil30
420.0,2676.0,129.0,24.0,67.0,22.0,1440.0,251.0,217.0,79.0,713.0,5.0,Wilderness1,Soil30
421.0,2621.0,81.0,14.0,0.0,0.0,1290.0,238.0,214.0,103.0,571.0,5.0,Wilderness1,Soil30
422.0,3060.0,45.0,13.0,30.0,3.0,3046.0,223.0,211.0,120.0,5768.0,1.0,Wilderness1,Soil29
423.0,2975.0,136.0,15.0,124.0,7.0,3543.0,243.0,232.0,114.0,6039.0,2.0,Wilderness1,Soil29
424.0,3067.0,21.0,4.0,518.0,76.0,5739.0,217.0,231.0,151.0,5125.0,1.0,Wilderness1,Soil12
425.0,2719.0,128.0,16.0,150.0,45.0,1621.0,244.0,229.0,109.0,874.0,5.0,Wilderness1,Soil30
426.0,2638.0,86.0,15.0,0.0,0.0,1351.0,241.0,213.0,98.0,618.0,5.0,Wilderness1,Soil30
427.0,2700.0,115.0,19.0,67.0,26.0,1533.0,249.0,218.0,90.0,779.0,5.0,Wilderness1,Soil30
428.0,2673.0,108.0,22.0,42.0,9.0,1473.0,251.0,208.0,72.0,721.0,5.0,Wilderness1,Soil30
429.0,2654.0,71.0,11.0,0.0,0.0,1413.0,233.0,218.0,115.0,664.0,5.0,Wilderness1,Soil30
430.0,2664.0,50.0,12.0,0.0,0.0,1445.0,225.0,214.0,122.0,684.0,5.0,Wilderness1,Soil30
431.0,3050.0,80.0,8.0,360.0,59.0,5638.0,231.0,225.0,127.0,4978.0,1.0,Wilderness1,Soil29
432.0,2858.0,125.0,8.0,268.0,7.0,3288.0,233.0,235.0,134.0,3034.0,2.0,Wilderness1,Soil12
433.0,2854.0,163.0,9.0,285.0,5.0,3246.0,229.0,243.0,146.0,2974.0,2.0,Wilderness1,Soil12
434.0,3047.0,56.0,11.0,95.0,29.0,3182.0,227.0,218.0,123.0,5994.0,1.0,Wilderness1,Soil29
435.0,2873.0,351.0,6.0,201.0,11.0,3459.0,210.0,230.0,159.0,3242.0,2.0,Wilderness1,Soil12
436.0,2680.0,23.0,12.0,0.0,0.0,1511.0,213.0,214.0,136.0,730.0,5.0,Wilderness1,Soil29
437.0,2676.0,9.0,14.0,30.0,2.0,1481.0,204.0,212.0,144.0,700.0,5.0,Wilderness1,Soil29
438.0,2678.0,9.0,15.0,42.0,7.0,1421.0,202.0,209.0,142.0,641.0,5.0,Wilderness1,Soil29
439.0,2839.0,120.0,9.0,190.0,23.0,3055.0,236.0,233.0,128.0,2612.0,2.0,Wilderness1,Soil12
440.0,2792.0,86.0,7.0,228.0,4.0,2862.0,230.0,229.0,132.0,2282.0,2.0,Wilderness1,Soil12
